genome_id,Adherence,Aminoglycoside_resistance,Antimicrobial_activity/Competitive_advantage,Beta-lactam_resistance,Biofilm,Chloramphenicol_resistance,Colistin_(Polymyxin)_resistance,Effector_delivery_system,Exoenzyme,Exotoxin,Fluoroquinolone_resistance,Fosfomycin_resistance,ICE,IME,Immune_modulation,Invasion,Macrolide_resistance,Motility,Nutritional/Metabolic_factor,Other_Mobile_Elements,Oxazolidinone_and_Phenicol_Resistance,Phenicol_resistance,Regulation,Stress_survival,Sulfonamide_resistance,Tetracycline_resistance,Resistance_Potential,Mobile_Elements_Potential,Zoonotic_Potential,Virulence_Gene_Count,Final_Classification
90370.6148,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90370.6149,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90370.615,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90370.6151,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90370.6152,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90370.6153,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90370.6154,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90370.6155,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90370.6156,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90370.6157,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
90370.6158,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90370.6159,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90370.6161,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90370.6162,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90370.6163,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90370.6164,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90370.6165,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90370.6166,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90370.6167,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90370.6168,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,1,Low risk bacteria
90370.6169,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90370.617,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,6,Potential zoonotic bacteria
90370.6171,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90370.6172,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90370.6173,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,6,Potential zoonotic bacteria
90370.6174,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90370.6175,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
90370.6176,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90370.6177,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90370.6178,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90370.6179,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90370.618,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90370.6181,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90370.6183,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90370.6184,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90370.6185,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90370.6186,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90370.6187,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90370.6188,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90370.6189,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90370.619,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90370.6191,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90370.6192,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90370.6193,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
90370.6194,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90370.6195,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,1,Low risk bacteria
90370.6196,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90370.6197,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90370.6198,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
90370.6228,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
90370.6229,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
90370.6244,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
90370.6245,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
90370.6246,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
90370.6247,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,1,Low risk bacteria
90371.5887,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.5888,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90371.5889,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90371.5891,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,1,Low risk bacteria
90371.5892,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90371.5893,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.5894,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90371.5895,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90371.5896,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.5898,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90371.5901,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90371.5902,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.5903,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.5904,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.5905,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.5906,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90371.5907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Virulent,2,Low risk bacteria
90371.5908,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.5909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90371.5911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Virulent,1,Low risk bacteria
90371.5912,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.5913,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90371.5914,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.5915,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90371.5916,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.5917,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90371.5918,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.5919,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.5921,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.5922,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90371.5923,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90371.5924,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Virulent,2,Low risk bacteria
90371.5925,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.5926,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90371.5927,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90371.5928,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90371.5929,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.5931,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90371.5933,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,6,Potential zoonotic bacteria
90371.5934,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.5935,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90371.5936,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90371.5937,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,6,Potential zoonotic bacteria
90371.5938,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.5939,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90371.5952,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90371.5964,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.5986,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.5995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.6044,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90371.6051,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
90371.6058,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.6065,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
90371.6066,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
90371.6127,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.6128,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.6152,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Virulent,2,Low risk bacteria
90371.6153,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90371.6201,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.6202,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90371.6217,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90371.6218,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.6219,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.6221,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90371.6222,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.6223,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.6224,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Virulent,2,Low risk bacteria
90371.6225,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.6226,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.6227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90371.6228,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.6229,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90371.6231,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.6232,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.6233,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90371.6234,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.6235,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,6,Potential zoonotic bacteria
90371.6236,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Virulent,2,Low risk bacteria
90371.6237,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90371.6238,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90371.6239,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
90371.6241,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
90371.6242,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
90371.6243,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
